example_id                                                               | status  | run_time        |
./spec/relevancy/boosts_spec.rb[1:7]                                     | passed  | 0.04785 seconds |
./spec/relevancy/boosts_spec.rb[1:8]                                     | passed  | 0.04375 seconds |
./spec/relevancy/boosts_spec.rb[1:9]                                     | passed  | 0.04258 seconds |
./spec/relevancy/boosts_spec.rb[1:10]                                    | passed  | 0.04506 seconds |
./spec/relevancy/boosts_spec.rb[1:11]                                    | passed  | 0.04804 seconds |
./spec/relevancy/boosts_spec.rb[1:12]                                    | passed  | 0.04876 seconds |
./spec/relevancy/boosts_spec.rb[1:13]                                    | passed  | 0.04528 seconds |
./spec/relevancy/boosts_spec.rb[1:14]                                    | passed  | 0.04251 seconds |
./spec/relevancy/boosts_spec.rb[1:15]                                    | passed  | 0.05294 seconds |
./spec/relevancy/boosts_spec.rb[1:16]                                    | passed  | 0.0409 seconds  |
./spec/relevancy/boosts_spec.rb[1:17]                                    | passed  | 0.04897 seconds |
./spec/relevancy/boosts_spec.rb[1:18]                                    | passed  | 0.0426 seconds  |
./spec/relevancy/boosts_spec.rb[1:19]                                    | passed  | 0.0438 seconds  |
./spec/relevancy/call_number_searching_spec.rb[1:1]                      | passed  | 0.24124 seconds |
./spec/relevancy/call_number_searching_spec.rb[1:2]                      | passed  | 0.08245 seconds |
./spec/relevancy/call_number_searching_spec.rb[1:3]                      | passed  | 0.08849 seconds |
./spec/relevancy/call_number_searching_spec.rb[1:4]                      | passed  | 0.08163 seconds |
./spec/relevancy/call_number_searching_spec.rb[1:5]                      | passed  | 0.12304 seconds |
./spec/relevancy/format_spec.rb[1:1]                                     | passed  | 0.04547 seconds |
./spec/relevancy/format_spec.rb[1:2]                                     | passed  | 0.03766 seconds |
./spec/relevancy/format_spec.rb[1:3]                                     | passed  | 0.04323 seconds |
./spec/relevancy/format_spec.rb[1:4]                                     | passed  | 0.04386 seconds |
./spec/relevancy/format_spec.rb[1:5]                                     | passed  | 0.04344 seconds |
./spec/relevancy/format_spec.rb[1:6]                                     | passed  | 0.04641 seconds |
./spec/relevancy/format_spec.rb[1:7]                                     | passed  | 0.04192 seconds |
./spec/relevancy/format_spec.rb[1:8]                                     | passed  | 0.04815 seconds |
./spec/relevancy/format_spec.rb[1:9]                                     | passed  | 0.04135 seconds |
./spec/relevancy/format_spec.rb[1:10]                                    | passed  | 0.03961 seconds |
./spec/relevancy/format_spec.rb[1:11]                                    | passed  | 0.04317 seconds |
./spec/relevancy/format_spec.rb[1:12]                                    | passed  | 0.04491 seconds |
./spec/relevancy/format_spec.rb[2:1]                                     | passed  | 0.04177 seconds |
./spec/relevancy/format_spec.rb[2:2]                                     | passed  | 0.04247 seconds |
./spec/relevancy/format_spec.rb[2:3]                                     | passed  | 0.04386 seconds |
./spec/relevancy/format_spec.rb[2:4]                                     | passed  | 0.0434 seconds  |
./spec/relevancy/format_spec.rb[3:1]                                     | passed  | 0.0459 seconds  |
./spec/relevancy/format_spec.rb[3:2]                                     | passed  | 0.04168 seconds |
./spec/relevancy/format_spec.rb[3:3]                                     | passed  | 0.04269 seconds |
./spec/relevancy/format_spec.rb[3:4]                                     | passed  | 0.0494 seconds  |
./spec/relevancy/format_spec.rb[3:5]                                     | passed  | 0.0387 seconds  |
./spec/relevancy/format_spec.rb[3:6]                                     | passed  | 0.0414 seconds  |
./spec/relevancy/format_spec.rb[3:7]                                     | passed  | 0.04618 seconds |
./spec/relevancy/format_spec.rb[3:8]                                     | passed  | 0.04159 seconds |
./spec/relevancy/format_spec.rb[3:9]                                     | passed  | 0.04561 seconds |
./spec/relevancy/format_spec.rb[3:10]                                    | passed  | 0.04392 seconds |
./spec/relevancy/format_spec.rb[3:11]                                    | passed  | 0.04265 seconds |
./spec/relevancy/format_spec.rb[3:12]                                    | passed  | 0.0458 seconds  |
./spec/relevancy/format_spec.rb[3:13]                                    | passed  | 0.04181 seconds |
./spec/relevancy/format_spec.rb[3:14]                                    | passed  | 0.04203 seconds |
./spec/relevancy/format_spec.rb[3:15]                                    | passed  | 0.04735 seconds |
./spec/relevancy/format_spec.rb[3:16]                                    | passed  | 0.04129 seconds |
./spec/relevancy/format_spec.rb[3:17]                                    | passed  | 0.04304 seconds |
./spec/relevancy/format_spec.rb[3:18]                                    | passed  | 0.04064 seconds |
./spec/relevancy/format_spec.rb[3:19]                                    | passed  | 0.04192 seconds |
./spec/relevancy/format_spec.rb[3:20]                                    | passed  | 0.04497 seconds |
./spec/relevancy/format_spec.rb[3:21]                                    | passed  | 0.0427 seconds  |
./spec/relevancy/format_spec.rb[3:22]                                    | passed  | 0.0407 seconds  |
./spec/relevancy/format_spec.rb[3:23]                                    | passed  | 0.04633 seconds |
./spec/relevancy/isbn_spec.rb[1:1]                                       | passed  | 0.04678 seconds |
./spec/relevancy/misc_spec.rb[1:1]                                       | passed  | 0.04448 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:1]                            | passed  | 0.05335 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:2]                            | passed  | 0.15152 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:3]                            | passed  | 0.32513 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:4]                            | passed  | 0.13125 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:5]                            | passed  | 0.12808 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:6]                            | passed  | 0.13959 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:7]                            | passed  | 0.12388 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:8]                            | passed  | 0.13472 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:9]                            | passed  | 0.13267 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:10]                           | passed  | 0.14176 seconds |
./spec/relevancy/one-word-titles_spec.rb[1:11]                           | passed  | 0.13839 seconds |
./spec/relevancy/one-word-titles_spec.rb[2:1]                            | passed  | 0.04495 seconds |
./spec/relevancy/one-word-titles_spec.rb[2:2]                            | passed  | 0.04306 seconds |
./spec/relevancy/quoting_spec.rb[1:1]                                    | passed  | 0.26787 seconds |
./spec/relevancy/quoting_spec.rb[1:2]                                    | passed  | 0.2539 seconds  |
./spec/relevancy/quoting_spec.rb[2:1]                                    | passed  | 0.04286 seconds |
./spec/relevancy/quoting_spec.rb[2:2]                                    | passed  | 0.04643 seconds |
./spec/relevancy/quoting_spec.rb[2:3]                                    | passed  | 0.05378 seconds |
./spec/relevancy/quoting_spec.rb[2:4]                                    | passed  | 0.04238 seconds |
./spec/relevancy/quoting_spec.rb[2:5]                                    | passed  | 0.04199 seconds |
./spec/relevancy/quoting_spec.rb[3:1]                                    | passed  | 0.04277 seconds |
./spec/relevancy/quoting_spec.rb[3:2]                                    | passed  | 0.0421 seconds  |
./spec/relevancy/quoting_spec.rb[3:3]                                    | passed  | 0.04318 seconds |
./spec/relevancy/quoting_spec.rb[3:4]                                    | passed  | 0.04761 seconds |
./spec/relevancy/quoting_spec.rb[3:5]                                    | passed  | 0.20197 seconds |
./spec/relevancy/quoting_spec.rb[3:6]                                    | passed  | 0.04868 seconds |
./spec/relevancy/quoting_spec.rb[4:1]                                    | passed  | 0.04278 seconds |
./spec/relevancy/quoting_spec.rb[4:2]                                    | passed  | 0.04115 seconds |
./spec/relevancy/quoting_spec.rb[5:1]                                    | passed  | 0.04296 seconds |
./spec/relevancy/quoting_spec.rb[5:2]                                    | passed  | 0.0466 seconds  |
./spec/relevancy/quoting_spec.rb[6:1]                                    | passed  | 0.04439 seconds |
./spec/relevancy/quoting_spec.rb[6:2]                                    | passed  | 0.04188 seconds |
./spec/relevancy/sorting_spec.rb[1:1]                                    | passed  | 0.04418 seconds |
./spec/relevancy/test_spec.rb[1:1]                                       | passed  | 0.04732 seconds |
./spec/relevancy/tibetan_spec.rb[1:1]                                    | passed  | 0.09767 seconds |
./spec/relevancy/tibetan_spec.rb[1:2]                                    | passed  | 0.08704 seconds |
./spec/relevancy/tibetan_spec.rb[1:3]                                    | passed  | 0.09209 seconds |
./spec/relevancy/tibetan_spec.rb[1:4]                                    | passed  | 0.05715 seconds |
./spec/routing/item_alerts_routing_spec.rb[1:1:1]                        | passed  | 0.00464 seconds |
./spec/routing/item_alerts_routing_spec.rb[1:1:2]                        | passed  | 0.00401 seconds |
./spec/routing/item_alerts_routing_spec.rb[1:1:3]                        | passed  | 0.00366 seconds |
./spec/routing/item_alerts_routing_spec.rb[1:1:4]                        | passed  | 0.00385 seconds |
./spec/routing/item_alerts_routing_spec.rb[1:1:5]                        | passed  | 0.00268 seconds |
./spec/routing/item_alerts_routing_spec.rb[1:1:6]                        | passed  | 0.00276 seconds |
./spec/routing/item_alerts_routing_spec.rb[1:1:7]                        | passed  | 0.00284 seconds |
